registro;;unidade_orcamentaria;;;;;;natureza_despesa;item_despesa;num_emp;;;;valor_emp;;;;;;;;;;;;;;;;;;;;
12;1081;14958;2;50377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;28;843;1;206; ;329022;1;14959;11122023;2;1;12707,49;EMPENHO PARA COBRIR DESPESAS COM ENCARGOS DO CONTRATO DE FINANCIAMENTO MEDIANTE ABERTURA DE CREDITO N  40 00009 5  FIRMADO ENTRE O BANCO DO BRASIL S A E ESTE MUNICIPIO  NO EXERCICIO DE 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14959;2501000;0;12707,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14959;2;50377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339039;64;14984;12122023;2;1;2000,00;EMPENHO PARA COBRIR DESPESAS DE TARIFAS BANCARIAS DE ACORDO COM A LEGISLACAO VIGENTE  CONFORME O EDITAL DE CREDENCIAMENTO N  003 2023   CREDENCIAMENTO N  006 2022   PAC  491 2022 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14984;1500000;0;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14984;2;2,04E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;28;843;1;206; ;329022;1;14782;4122023;1;1;260204,07;EMPENHO PARA COBRIR DESPESAS  COM ENCARGOS DO CONTRATO DE FINANCIAMENTO N  396125 60   FIRMADO ENTRE A CAIXA ECONOMICA FEDERAL E ESTE MUNICIPIO   NO EXERCICIO DE 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14782;1501000;0;260204,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14782;2;3,60E+11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;28;843;1;206; ;469071;1;14954;11122023;2;1;294998,44;EMPENHO PARA COBRIR DESPESAS  COM AMORTIZACAO CONTRATO DE FINANCIAMENTO N  40 00002 8  FIRMADO ENTRE O BANCO DO BRASIL S A E ESTE MUNICIPIO  NO EXERCICIO DE 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14954;1501000;0;294998,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14954;2;50377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339039;64;14893;7122023;2;1;5000,00;EMPENHO PARA COBRIR DESPESAS DE TARIFAS BANCARIAS DE ACORDO COM A LEGISLACAO VIGENTE  CONFORME O EDITAL DE CREDENCIAMENTO N  003 2023   CREDENCIAMENTO N  006 2022   PAC  491 2022 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14893;1500000;0;5000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14893;2;2,04E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;28;843;1;206; ;329022;1;14960;11122023;2;1;10252,22;EMPENHO PARA COBRIR DESPESAS COM ENCARGOS DO CONTRATO DE FINANCIAMENTO MEDIANTE ABERTURA DE CREDITO N  40 00009 5  FIRMADO ENTRE O BANCO DO BRASIL S A E ESTE MUNICIPIO  NO EXERCICIO DE 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14960;1500000;0;10252,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14960;2;50377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339040;4;14784;4122023;3;1;226,24;Empenho para cobrir despesas com a PRESTACAO de SERVICOS de suporte tecnico  atualizacao  manutencao corretiva e legal dos aplicativos MT server e MT coleta  para suportar as rotinas de atualizacoes da base cadastral imobiliaria de Contagem  que serao prestados nas condicoes estabelecidas no CONTRATO ADMINISTRATIVO N  121 2019 e 4  termo aditivo  PROCESSO ADMINISTRATIVO 139 2019 INEX  015 2019  SUPORTE E MANUTENCAO DE SOTWARES  ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14784;1500000;0;226,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14784;2;8,21E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339039;64;14897;7122023;2;1;4000,00;EMPENHO PARA COBRIR DESPESAS DE TARIFAS BANCARIAS DE ACORDO COM A LEGISLACAO VIGENTE  CONFORME O EDITAL DE CREDENCIAMENTO N  08 2023  CREDENCIAMENTO N  006 2022   PAC  491 2022 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14897;1500000;0;4000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14897;2;6,07E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339036;40;14943;11122023;2;1;1000,00;EMPENHO PARA COBRIR DESPESAS COM PAGAMENTO DE JETONS DO EXERCICIO 2023  AOS MEMBROS DO CONSELHO TRIBUTARIO ADMINISTRATIVO DE CONTAGEM   CONTAC REPRESENTANTE DOS CONTRIBUINTES ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14943;1500000;0;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14943;1;6885661627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339039;64;14985;12122023;2;1;1000,00;EMPENHO PARA COBRIR DESPESAS DE TARIFAS BANCARIAS DE ACORDO COM A LEGISLACAO VIGENTE  CONFORME O EDITAL DE CREDENCIAMENTOO N  11 2023  CREDENCIAMENTO N  006 2022   PAC  491 2022 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14985;1500000;0;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14985;2;4,17E+11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;28;843;1;206; ;469071;1;14917;8122023;2;1;310000,00;EMPENHO PARA COBRIR DESPESAS COM AMORTIZACAO DO CONTRATO 17 2 0768 1  FIRMADO ENTRE O BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL   BNDES E O MUNICIPIO DE CONTAGEM  NO EXERCICIO DE 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14917;1501000;0;310000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14917;2;3,37E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;28;843;1;206; ;469071;1;14918;8122023;2;1;1000,00;EMPENHO PARA COBRIR DESPESAS COM AMORTIZACAO DO CONTRATO 17 2 0768 1  FIRMADO ENTRE O BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL   BNDES E O MUNICIPIO DE CONTAGEM  NO EXERCICIO DE 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14918;1501000;0;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14918;2;3,37E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339040;4;15072;14122023;3;1;40,00;Empenho para cobrir despesas com a PRESTACAO de SERVICOS de suporte tecnico  atualizacao  manutencao corretiva e legal dos aplicativos MT server e MT coleta  para suportar as rotinas de atualizacoes da base cadastral imobiliaria de Contagem  que serao prestados nas condicoes estabelecidas no CONTRATO ADMINISTRATIVO N  121 2019 e 4  termo aditivo  PROCESSO ADMINISTRATIVO 139 2019 INEX  015 2019  SUPORTE E MANUTENCAO DE SOTWARES  ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;15072;1500000;0;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;15072;2;8,21E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;846;1;220; ;339047;0;15668;26122023;1;1;5000,00;EMPENHO PARA COBRIR DESPESAS COM CONTRIBUICAO DE 1  PARA O PASEP SOBRE O REPASSE DO FEP FUNDO ESPECIAL DO PETROLEO  NO EXERCICIO DE 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;15668;1573000;0;5000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;15668;2;3,94E+11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339039;64;14886;7122023;2;1;3000,00;EMPENHO PARA COBRIR DESPESAS DE TARIFAS BANCARIAS DE ACORDO COM A LEGISLACAO VIGENTE  CONFORME O EDITAL DE CREDENCIAMENTO 02 2023  CREDENCIAMENTO N  006 2022   PAC  491 2022 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14886;1500000;0;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14886;2;1,72E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339039;64;14888;7122023;2;1;4000,00;EMPENHO PARA COBRIR DESPESAS DE TARIFAS BANCARIAS DE ACORDO COM A LEGISLACAO VIGENTE  CONFORME O EDITAL DE CREDENCIAMENTO N  001 2023  CREDENCIAMENTO N  006 2022   PAC  491 2022 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14888;1500000;0;4000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14888;2;9,04E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;123;1;46; ;339039;64;14894;7122023;2;1;2000,00;EMPENHO PARA COBRIR DESPESAS DE TARIFAS BANCARIAS DE ACORDO COM A LEGISLACAO VIGENTE  CONFORME O EDITAL DE CREDENCIAMENTOO N  11 2023  CREDENCIAMENTO N  006 2022   PAC  491 2022 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14894;1500000;0;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14894;2;4,17E+11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;4;846;1;220; ;339047;0;15683;26122023;2;1;1332624,37;EMPENHO PARA COBRIR DESPESAS COM CONTRIBUICAO DE 1  PARA O PASEP SOBRE A RECEITA TRIBUTAVEL  CONFORME LEI 9 715 DE 25 DE NOVEMBRO DE 1998  PARA O EXERCICIO DE 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;15683;1711000;0;1332624,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;15683;2;3,94E+11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1081;28;843;1;206; ;469071;1;14791;4122023;1;1;9086,46;IMPORTE REFERENTE AO PAGAMENTO DE AMORTIZACAO   DO CONTRATO 517 986 73  FIRMADO ENTRE A CAIXA ECONOMICA FEDERAL E ESTE MUNICIPIO  SENDO  AMORTIZACAO R 47 116 21   PARCELA 13 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;67340504672
11;1081;14791;1501000;0;9086,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1081;14791;2;3,60E+11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1101;8;122;1;155; ;339014;5;14718;1122023;1;1;1800,00;Participacao como delegada administrativa  representando o municipio de Contagem MG  na  13  Conferencia Nacional de Assistencia Social  a ser realizado em Brasilia DF  entre os dias 05 12 e 08 12 2023  conforme programacao   Valores conforme Decreto n  975 2023   REFERENTE A DIARIA DE VIAGEM N   229;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;4966623685
11;1101;14718;2500000;0;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1101;14718;1;8069900660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1201;27;122;1;141; ;449093;0;15693;27122023;1;1;59775,06;Devolucao do convenio 1481000172 2020   Aquisicao de Academia ao ar livre ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;70966290682
11;1201;15693;2701000;3210;59775,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1201;15693;2;5,47E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1201;27;122;1;141; ;339093;3;15154;19122023;1;1;59775,06;Devolucao do convenio 1481000172 2020   Aquisicao de Academia ao ar livre no valor de R  59 775 06;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;70966290682
11;1201;15154;2701000;3210;59775,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1201;15154;2;5,47E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1241;13;392;6;215; ;339039;20;15102;14122023;1;1;20000,00;Empenho para cobrir despesas do CONTRATO N  563 2023    PAC N  518 2023    IL N  85 2023 referente a contratacao da apresentacao musical  GABRIEL HENRIQUE E BANDA   por meio da empresa  CODE IMAGEM MUSIC E ENTRETERIMENTO LTDA   EPP para apresentacao no municipio de Contagem   MG durante o evento Natal de Luz de Contagem no dia 16 12 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;66012309600
11;1241;15102;1500000;0;20000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1241;15102;2;2,19E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1241;13;392;6;215; ;339039;20;15767;29122023;3;1;3840,00;Empenho para cobrir despesas da contratacao derivada da Ata de Registro de Precos n  308 2023  Pregao Eletronico n  095 2023  Processo Administrativo n  261 2023  com a MACEDO SEGURANCA PRIVADA LTDA  referente a contratacao de empresa especializada na prestacao de servicos  primeiros socorros e brigadista  para atender as demandas relacionadas a eventos realizados pela Prefeitura de Contagem ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;66012309600
11;1241;15767;1500000;0;3840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1241;15767;2;2,75E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1111;15;122;1;66; ;339039;64;15074;14122023;1;1;1075,72;PAGAMENTO DE TARIFA DE REPOGRAMACAO DO CONTRATO DE REPASSE 0352 646 36 211  OBRAS DE INFRAESTRUTURA E RECUPERACAO DE AREAS DEGRADADAS E PRODUCAO DE 32 UH PELO MCMV   PAC VILA PARIS   ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;27870316687
11;1111;15074;1500000;0;1075,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1111;15074;2;3,60E+11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1241;13;392;6;215; ;339039;20;14710;1122023;1;1;8000,00;Empenho para cobrir despesas do CONTRATO ADMINISTRATIVO N   554 2023   PAC  N  512 2023   IL  N  083 2023 referente a contratacao  da apresentacao musical  POLIANE CRISTINA DA SILVA LINS   para a apresentacao no municipio de Contagem   MG durante o evento de Inauguracao da Praca Estrela Dalva Contagem no dia 01 12 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;66012309600
11;1241;14710;1500000;0;8000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1241;14710;2;4,71E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1241;13;392;6;215; ;339039;20;14713;1122023;1;1;270000,00;Empenho para cobrir despesas do CONTRATO ADMINISTRATIVO N   553 2023   PAC  N  511 2023   IL  N  082 2023 referente a contratacao da apresentacao musical  PADRE FABIO DE MELO   por meio da associacao civil exclusiva da banda  FAROL MUSICAL PRODUTORA LTDA para apresentacao no municipio de Contagem   MG durante o evento Natal de Luz de Contagem no dia 16 12 2023;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;66012309600
11;1241;14713;1500000;0;270000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1241;14713;2;4,53E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1241;13;392;6;215; ;339039;20;15122;15122023;1;1;20000,00;Empenho em substituicao ao empenho n  15102 para cobrir despesas do CONTRATO N  563 2023    PAC N  518 2023    IL N  85 2023 referente a contratacao da apresentacao musical  GABRIEL HENRIQUE E BANDA   por meio da empresa  CODE IMAGEM MUSIC E ENTRETERIMENTO LTDA   EPP para apresentacao no municipio de Contagem   MG durante o evento Natal de Luz de Contagem no dia 16 12 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;66012309600
11;1241;15122;1500000;0;20000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1241;15122;2;2,19E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;422;5;239; ;335041;0;15053;13122023;3;1;220860,78;EMPENHO PARA COBRIR DESPESAS COM O  1  TERMO ADITIVO AO T  DE FOMENTO N  010 2023  EMENDA PARLAMENTAR  QUE TEM POR OBJETO EXECUTAR O PROJETO   VALORIZA  ACAO SOCIAL  POR MEIO DO OFERECIMENTO DE ATIVIDADES ESPORTIVAS  CULTURAIS E DE QUALIFICACAO PARA CRIANCAS   ADOLESCENTES  JOVENS ADULTOS E IDOSOS EM CONFORMIDADE COM O  PNDH 3 DECRETO N  7 037  DE 21 DE DEZEMBRO DE 2009  NOSSO PROJETO TEM POR OBJETIVO RETIRAR OS BENEFICIARIOS DO SEDENTARISMO  DESENVOLVER O HABITO DA PRATICA DESPORTIVA  INST;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;15053;1500000;0;220860,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;15053;2;3,59E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;422;5;239; ;339039;27;15680;26122023;3;1;3200,00;EMPENHO PARA COBRIR DESPESAS COM CONTRATACAO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO  PREPARO  DISTRIBUICAO E ARMAZENAMENTO DE INSUMOS DE NATUREZA CONTINUA  DA MERENDA ESCOLAR PARA PESSOAS COM DEFICIENCIA DO CENTRO DE REFERENCIA ANTONIO CARLOS LEMOS  2  TERMO ADITIVO AO CONTRATO N  076 2021  PROCESSO ADMINISTRATIVO N  032 2021  PREGAO ELETRONICO N  012 2021  EDITAL N  019 2021 REFERENTE AOS MESES DE  NOVEMBRO E DEZEMBRO DE 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;15680;2500000;0;3200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;15680;2;3,75E+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;422;5;239; ;335043;0;14849;6122023;3;1;674924,55;EMPENHO PARA COBRIR DESPESAS COM O 2  TERMO ADITIVO  AO T  C N  001 2022  P  ADM N  029 2022  CH PUBLICO N  001 2022  QUE TEM COMO OBJETO O DESENVOLVIMENTO DE ACOES VOLTADAS AO FORTALECIMENTO DOS DIREITOS HUMANOS COMO INSTRUMENTO TRANSVERSAL DAS POLITICAS PUBLICAS E INTERACAO DEMOCRATICA E SUA GARANTIA DE FORMA UNIVERSAL  INDIVISIVEL E INTERDEPENDENTE  ASSEGURANDO A CIDADANIA PLENA POR MEIO DE ATIVIDADES QUE VALORIZEM E PROMOVAM O PROTAGONISMO  O EMPODERAMENTO ECONOMICO  A INCLUSAO SOCIAL E;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;14849;2500000;0;674924,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;14849;2;1,67E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;422;5;239; ;335043;0;15057;13122023;3;1;395075,67;EMPENHO PARA COBRIR DESPESAS COM O 2  TERMO ADITIVO  AO T  C N  001 2022  P  ADM N  029 2022  CH PUBLICO N  001 2022  QUE TEM COMO OBJETO O DESENVOLVIMENTO DE ACOES VOLTADAS AO FORTALECIMENTO DOS DIREITOS HUMANOS COMO INSTRUMENTO TRANSVERSAL DAS POLITICAS PUBLICAS E INTERACAO DEMOCRATICA E SUA GARANTIA DE FORMA UNIVERSAL  INDIVISIVEL E INTERDEPENDENTE  ASSEGURANDO A CIDADANIA PLENA POR MEIO DE ATIVIDADES QUE VALORIZEM E PROMOVAM O PROTAGONISMO  O EMPODERAMENTO ECONOMICO  A INCLUSAO SOCIAL E;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;15057;1711000;0;395075,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;15057;2;1,67E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;422;5;239; ;335043;0;14846;6122023;3;1;323056,66;EMPENHO PARA COBRIR DESPESAS COM O 7  TERMO ADITIVO AO TERMO DE COLABORACAO 004 2019  QUE TEM POR OBJETO O DESENVOLVIMENTO DE ACOES VOLTADAS A PROMOCAO E DEFESA DOS DIREITOS DA PESSOA IDOSA  POR MEIO DE ATIVIDADES QUE VALORIZEM E PROMOVAM O PROTAGONISMO  O IMPODERAMENTO E A CONVIVENCIA COMUNITARIA ATRAVES DO ESPORTE  LAZER E CULTURA  REDUZINDO SITUACOES DE ISOLAMENTO SOCIAL E MELHORANDO A QUALIDADE DE VIDA DA PESSOA IDOSA  MES DE DEZEMBRO 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;14846;1500000;0;323056,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;14846;2;1,67E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;422;5;239; ;339039;5;15682;26122023;3;1;4847,98;EMPENHO COMPLEMENTAR  AO 15681 PARA COBRIR DESPESAS COM CONTRATO ADMINISTRATIVO 538 2022  PROCESSO ADMINISTRATIVO N  436 2022  DISPENSA N  129 2022  PAGAMENTO DE 23 MENSALIDADES MES RELATIVO A PRESTACAO DE SERVICOS EDUCACIONAIS ESPECIALIZADOS EM OFICINAS SOCIOEDUCATIVAS  PARA ATENDIMENTO A PESSOAS COM DEFICIENCIA  TRANSTORNOS GLOBAIS DO DESENVOLVIMENTO E ALTAS HABILIDADES OU SUPERDOTACAO  RESIDENTES NO MUNICIPIO DE CONTAGEM MG MES DE DEZEMBRO 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;15682;1500000;0;4847,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;15682;2;1,73E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;422;5;239; ;335043;0;14848;6122023;3;1;250758,52;EMPENHO COMPLEMENTAR AO DE N  14846  PARA COBRIR DESPESAS COM O 7  TERMO ADITIVO AO TERMO DE COLABORACAO 004 2019  QUE TEM POR OBJETO O DESENVOLVIMENTO DE ACOES VOLTADAS A PROMOCAO E DEFESA DOS DIREITOS DA PESSOA IDOSA  POR MEIO DE ATIVIDADES QUE VALORIZEM E PROMOVAM O PROTAGONISMO  O IMPODERAMENTO E A CONVIVENCIA COMUNITARIA ATRAVES DO ESPORTE  LAZER E CULTURA  REDUZINDO SITUACOES DE ISOLAMENTO SOCIAL E MELHORANDO A QUALIDADE DE VIDA DA PESSOA IDOSA  MES DE DEZEMBRO 2023 ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;14848;2500000;0;250758,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;14848;2;1,67E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;122;1;179; ;339093;3;15070;14122023;1;1;12069,60;EMPENHO PARA COBRIR DESPESAS  COM INDENIZACAO CONFORME  INSTRUCAO NORMATIVA N  002  DE 1  DE JULHO DE 2021  REFERENTE AO CONTRATO  ADM  N  110 2021 do PAC 093 2021 A CARMEM SILVA CARVALHO  CPF n  040 681 966 13  REPRESENTANTE DO ESPOLIO DE VICENTE  CARDOSO DE CARVALHO  REFERENTE A DESOCUPACAO  DE IMOVEL LOCADO  QUE ABRIGOU O CONSELHO TUTELAR VARGEM DAS FLORES  SITUADO A  AVENIDA  VP   1  N  1356  2  PAVIMENTO  BAIRO NOVA CONTAGEM  EM CONTAGEM MG ;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;15070;2500000;0;12069,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;15070;1;4068196613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;422;5;238; ;335041;0;14873;6122023;3;1;309023,45;EMPENHO PARA COBRIR DESPESAS COM O TFOMENTO 011 2023 EMENDA PARLAMENTAR  QUE TEM COMO OBJETO A CRIACAO DE UM ESPACO DE REFERENCIA PARA FOMENTO AS POLITICAS PUBLICAS DE ACESSO AOS DIREITOS DOS CIDADAOS  CRIANCAS  ADOLESCENTES  ADULTOS E IDOSOS  EM SITUACAO DE RISCO E OU DE VIOLACAO DE DIREITOS   DE FORMA  INTERSETORIAL  TAIS COMO   ORIENTACAO PARA ACESSO AOS DIREITOS HUMANOS  DESENVOLVIMENTO DE OFICINAS    QUALIFICACAO E CAPACITACOES  PROJETOS DE CONVIVENCIA  ATIVIDADES ARTISTICAS E CULTURAI;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;14873;1500000;0;309023,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;14873;2;1,56E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1;1181;14;422;5;239; ;445041;0;15054;13122023;3;1;9590,44;EMPENHO PARA COBRIR DESPESAS COM O 1  TERMO ADITIVO AO T  DE FOMENTO N  010 2023  EMENDA PARLAMENTAR  QUE TEM POR OBJETO EXECUTAR O PROJETO   VALORIZA ACAO SOCIAL  POR MEIO DO OFERECIMENTO DE ATIVIDADES ESPORTIVAS  CULTURAIS E DE QUALIFICACAO PARA CRIANCAS   ADOLESCENTES  JOVENS ADULTOS E IDOSOS EM CONFORMIDADE COM O PNDH  3 DECRETO N  7 037  DE 21 DE DEZEMBRO DE 2009  NOSSO PROJETO TEM POR OBJETIVO RETIRAR OS BENEFICIARIOS DO SEDENTARISMO  DESENVOLVER O HABITO DA PRATICA DESPORTIVA  INSTRU;2; ; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ; ;2582914606
11;1181;15054;1500000;0;9590,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1181;15054;2;3,59E+13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
